"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x2571346585","x1104036040170504193",2019-03-08 15:07:58,"MedicareFAQ","What #Vaccines Does #Medicare Part D Cover? #PDP #influenza #shingles #tetanus #pneumonia https://t.co/NMtv0mDCqw","CoSchedule",113,,,,FALSE,FALSE,0,0,"Vaccines Medicare PDP influenza shingles tetanus pneumonia",,"bit.ly/2FRzsOG","https://t.co/NMtv0mDCqw","http://bit.ly/2FRzsOG",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/MedicareFAQ/status/1104036040170504193","MedicareFAQ","Clearwater, FL","#Healthcare learning resource center for #Medicare beneficiaries. Supporting #seniors and their #caregivers. Preparing #BabyBoomers.","https://t.co/MZuXa6q5eV",FALSE,328,1180,6,4068,154,2014-06-16 17:29:22,FALSE,"https://t.co/MZuXa6q5eV","https://www.medicarefaq.com","en","https://pbs.twimg.com/profile_banners/2571346585/1478288857","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/794161246606151680/Kk_BgkpN_normal.jpg"
"x1067127776480649216","x1104023216069070848",2019-03-08 14:17:01,"ReNuePlaza","Taking A Jab At Influenza
Doctors recommend flu shots for anyone who wants to lower their risk of seasonal influenza are particularly beneficial for children and the elderly.
#influenza #flushots #renuerx #renueplaza
https://t.co/oXqLKjdmf2 https://t.co/ST8h4hcroX","Zoho Social",240,,,,FALSE,FALSE,0,0,"influenza flushots renuerx renueplaza",,"zurl.co/qhLa","https://t.co/oXqLKjdmf2","https://zurl.co/qhLa","http://pbs.twimg.com/media/D1JHQ5SVAAAhPyq.jpg","https://t.co/ST8h4hcroX","https://twitter.com/ReNuePlaza/status/1104023216069070848/photo/1","photo","http://pbs.twimg.com/media/D1JHQ5SVAAAhPyq.jpg","https://t.co/ST8h4hcroX","https://twitter.com/ReNuePlaza/status/1104023216069070848/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ReNuePlaza/status/1104023216069070848","ReNuePlaza","Dallas","We are a full-service retail coumpounding pharmacy with friendly, well-trained staff. We pride ourselves on exceptional customer service to the Dallas community",,FALSE,2,3,0,25,1,2018-11-26 18:47:42,FALSE,,,"en","https://pbs.twimg.com/profile_banners/1067127776480649216/1543258201",,"http://pbs.twimg.com/profile_images/1067128027409043456/zfHq6qcY_normal.jpg"
"x2893477011","x1104020232765689859",2019-03-08 14:05:09,"cellhostmicrobe","A new means to fight #flu: New work identifies an orally active small molecule against #influenza A HA that functionally mimics #bnAbs by preventing #virus fusion &amp; exhibits efficacy against range of #influenzaA viruses @sciencemagazine @scrippsresearch  https://t.co/I5TQldRyae https://t.co/fLbUxll1XT","Twitter Web Client",282,,,,FALSE,FALSE,14,10,"flu influenza bnAbs virus influenzaA",,"science.sciencemag.org/content/363/64…","https://t.co/I5TQldRyae","http://science.sciencemag.org/content/363/6431/eaar6221","http://pbs.twimg.com/media/D1JEbJzWwAAr8oY.jpg","https://t.co/fLbUxll1XT","https://twitter.com/cellhostmicrobe/status/1104020232765689859/photo/1","photo","http://pbs.twimg.com/media/D1JEbJzWwAAr8oY.jpg","https://t.co/fLbUxll1XT","https://twitter.com/cellhostmicrobe/status/1104020232765689859/photo/1",,"x32372834 x805004869","sciencemagazine scrippsresearch","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/cellhostmicrobe/status/1104020232765689859","Cell Host & Microbe","Cambridge, MA","The scientific editors of Cell Host & Microbe, a Cell Press journal, bring you the latest information and insights from the forefront of host-microbe research.","http://t.co/T3nDxhtyPc",FALSE,9473,262,123,2174,747,2014-11-26 16:39:17,FALSE,"http://t.co/T3nDxhtyPc","http://www.cell.com/cell-host-microbe","en","https://pbs.twimg.com/profile_banners/2893477011/1417020164","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/608102120026423297/AqRpi-75_normal.jpg"
"x878426345440768005","x1103999516435496961",2019-03-08 12:42:50,"UWbernardLab","@MadisonVirology Great talk by @LangloisLab yesterday. Loved hearing about his single cycle infection studies with #influenza #virus and talking science. #LoveVirology","Twitter for iPhone",150,"x1101529521495465984","x1044349564743032832","MadisonVirology",FALSE,FALSE,4,0,"influenza virus LoveVirology",,,,,,,,,,,,,"x1044349564743032832 x3156384278","MadisonVirology LangloisLab","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/UWbernardLab/status/1103999516435496961","Bernard Lab","Madison, WI","We study arboviruses, including West Nile and Zika viruses, at UW-Madison.",,FALSE,618,180,3,1937,5014,2017-06-24 01:35:35,FALSE,,,"en","https://pbs.twimg.com/profile_banners/878426345440768005/1498688349",,"http://pbs.twimg.com/profile_images/880892781086085122/hK6lOias_normal.jpg"
"x1355752195","x1103833686972268544",2019-03-08 01:43:53,"CookiesbyDave","Quick Exit #BreatheDeep #NoJustKidding #Run #Influenza https://t.co/Njtwe0t3e5","WordPress.com",78,,,,FALSE,FALSE,0,0,"BreatheDeep NoJustKidding Run Influenza",,"cookiesbydave.com/quick-exit/","https://t.co/Njtwe0t3e5","http://cookiesbydave.com/quick-exit/",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/CookiesbyDave/status/1103833686972268544","Dave Paulsen","Cottage Grove, MN","The official Bad Poetry site of https://t.co/3lK3v6GrnU","https://t.co/iksq1YaJFb",FALSE,122,127,10,1984,1039,2013-04-16 01:15:26,FALSE,"https://t.co/iksq1YaJFb","http://www.CookiesbyDave.com","en","https://pbs.twimg.com/profile_banners/1355752195/1407089061","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/3536431675/51bbc4e781f837ea8bb1a588bde564d4_normal.jpeg"
"x2414645220","x1101652975452332032",2019-03-02 01:18:31,"thelonevirologi","#Influenza in Europe: Influenza A: 16794 (+1316) sentinel/129790 (+13810) non-sentinel cases; Influenza B: 156 (+9) sentinel/1026 (+82) non-sentinel cases reported by @ECDC_Flu during the 2018/2019 season as of EW 08/2019 (01 March) https://t.co/2MikQzIaaF","Twitter Web Client",232,,,,FALSE,FALSE,3,3,"Influenza",,,,,"http://pbs.twimg.com/media/D0nbhTPX0AAGA8i.jpg","https://t.co/2MikQzIaaF","https://twitter.com/thelonevirologi/status/1101652975452332032/photo/1","photo","http://pbs.twimg.com/media/D0nbhTPX0AAGA8i.jpg http://pbs.twimg.com/media/D0nbhTRWoAAYwxc.jpg http://pbs.twimg.com/media/D0nbhTOWwAETv2v.jpg http://pbs.twimg.com/media/D0nbhTvX4AEPq_a.jpg","https://t.co/2MikQzIaaF https://t.co/2MikQzIaaF https://t.co/2MikQzIaaF https://t.co/2MikQzIaaF","https://twitter.com/thelonevirologi/status/1101652975452332032/photo/1 https://twitter.com/thelonevirologi/status/1101652975452332032/photo/1 https://twitter.com/thelonevirologi/status/1101652975452332032/photo/1 https://twitter.com/thelonevirologi/status/1101652975452332032/photo/1",,"x1371668696","ECDC_Flu","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/thelonevirologi/status/1101652975452332032","thelonevirologist","USA","Virologist.Likes history, hiking & a good movie.Favourite viruses? Coronavirus, Emerging and Oncogenic Viruses. Job seeker. Favourite country? UK. Dad.","https://t.co/VpQwYMWGD0",FALSE,3173,1015,80,10470,2645,2014-03-27 16:58:36,FALSE,"https://t.co/VpQwYMWGD0","http://virologytidbits.blogspot.com","en","https://pbs.twimg.com/profile_banners/2414645220/1422913466","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/799648325855154177/li8UvK9H_normal.jpg"
"x2414645220","x1103826164790059008",2019-03-08 01:14:00,"thelonevirologi","A small-molecule fusion inhibitor of #influenza virus is orally active in mice https://t.co/8hWl7jUExL","Twitter Web Client",102,,,,FALSE,FALSE,2,0,"influenza",,"science.sciencemag.org/content/363/64…","https://t.co/8hWl7jUExL","http://science.sciencemag.org/content/363/6431/eaar6221",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/thelonevirologi/status/1103826164790059008","thelonevirologist","USA","Virologist.Likes history, hiking & a good movie.Favourite viruses? Coronavirus, Emerging and Oncogenic Viruses. Job seeker. Favourite country? UK. Dad.","https://t.co/VpQwYMWGD0",FALSE,3173,1015,80,10470,2645,2014-03-27 16:58:36,FALSE,"https://t.co/VpQwYMWGD0","http://virologytidbits.blogspot.com","en","https://pbs.twimg.com/profile_banners/2414645220/1422913466","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/799648325855154177/li8UvK9H_normal.jpg"
"x2414645220","x1103296203159150592",2019-03-06 14:08:07,"thelonevirologi","The human antibody response to #influenza A virus infection and vaccination by ⁦@florian_krammer⁩  https://t.co/S6WqqFg8QF","Twitter for iPhone",122,,,,FALSE,FALSE,3,1,"influenza",,"nature.com/articles/s4157…","https://t.co/S6WqqFg8QF","https://www.nature.com/articles/s41577-019-0143-6",,,,,,,,,"x704282873231237121","florian_krammer","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/thelonevirologi/status/1103296203159150592","thelonevirologist","USA","Virologist.Likes history, hiking & a good movie.Favourite viruses? Coronavirus, Emerging and Oncogenic Viruses. Job seeker. Favourite country? UK. Dad.","https://t.co/VpQwYMWGD0",FALSE,3173,1015,80,10470,2645,2014-03-27 16:58:36,FALSE,"https://t.co/VpQwYMWGD0","http://virologytidbits.blogspot.com","en","https://pbs.twimg.com/profile_banners/2414645220/1422913466","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/799648325855154177/li8UvK9H_normal.jpg"
"x2414645220","x1101652613135765505",2019-03-02 01:17:05,"thelonevirologi","#Influenza in the USA: 110047 (+11155) Influenza A/4039 (+312) Influenza B cases reported by @CDCgov for the 2018/2019 season as of 01 March with Influenza positive samples representing 26% of all tested ILI cases during EW 08/2019 https://t.co/kxZnbhSZqU","Twitter Web Client",231,,,,FALSE,FALSE,1,2,"Influenza",,,,,"http://pbs.twimg.com/media/D0nbMTZX4AApTPA.jpg","https://t.co/kxZnbhSZqU","https://twitter.com/thelonevirologi/status/1101652613135765505/photo/1","photo","http://pbs.twimg.com/media/D0nbMTZX4AApTPA.jpg http://pbs.twimg.com/media/D0nbMTZWsAARiqL.jpg http://pbs.twimg.com/media/D0nbMTbXQAAvnhf.jpg","https://t.co/kxZnbhSZqU https://t.co/kxZnbhSZqU https://t.co/kxZnbhSZqU","https://twitter.com/thelonevirologi/status/1101652613135765505/photo/1 https://twitter.com/thelonevirologi/status/1101652613135765505/photo/1 https://twitter.com/thelonevirologi/status/1101652613135765505/photo/1",,"x146569971","CDCgov","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/thelonevirologi/status/1101652613135765505","thelonevirologist","USA","Virologist.Likes history, hiking & a good movie.Favourite viruses? Coronavirus, Emerging and Oncogenic Viruses. Job seeker. Favourite country? UK. Dad.","https://t.co/VpQwYMWGD0",FALSE,3173,1015,80,10470,2645,2014-03-27 16:58:36,FALSE,"https://t.co/VpQwYMWGD0","http://virologytidbits.blogspot.com","en","https://pbs.twimg.com/profile_banners/2414645220/1422913466","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/799648325855154177/li8UvK9H_normal.jpg"
"x2414645220","x1101578253716934656",2019-03-01 20:21:36,"thelonevirologi","Tropism and Infectivity of a Seasonal A(H1N1) and a Highly Pathogenic Avian A(H5N1) #Influenza Virus in Primary Differentiated Ferret Nasal Epithelial Cell Cultures https://t.co/WaZJrnl65T","Twitter for iPad",188,,,,FALSE,FALSE,0,0,"Influenza",,"jvi.asm.org/content/early/…","https://t.co/WaZJrnl65T","https://jvi.asm.org/content/early/2019/02/22/JVI.00080-19",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/thelonevirologi/status/1101578253716934656","thelonevirologist","USA","Virologist.Likes history, hiking & a good movie.Favourite viruses? Coronavirus, Emerging and Oncogenic Viruses. Job seeker. Favourite country? UK. Dad.","https://t.co/VpQwYMWGD0",FALSE,3173,1015,80,10470,2645,2014-03-27 16:58:36,FALSE,"https://t.co/VpQwYMWGD0","http://virologytidbits.blogspot.com","en","https://pbs.twimg.com/profile_banners/2414645220/1422913466","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/799648325855154177/li8UvK9H_normal.jpg"
"x177616875","x1103819492155686913",2019-03-08 00:47:29,"elmercuriotam","#CIUDAD A base de persuasión, vacunan contra la #influenza a más de 5 mil #cdvictoria #Tamaulipas 
- https://t.co/22fzg48KkG https://t.co/HWYWxWt0Wr","El Mercurio de Tamaulipas",124,,,,FALSE,FALSE,0,0,"CIUDAD influenza cdvictoria Tamaulipas",,"elmercurio.com.mx/la-ciudad/a-ba…","https://t.co/22fzg48KkG","http://elmercurio.com.mx/la-ciudad/a-base-de-persuasion-vacunan-contra-la-influenza-a-mas-de-5-mil","http://pbs.twimg.com/media/D1GN-mpXgAAPlho.jpg","https://t.co/HWYWxWt0Wr","https://twitter.com/elmercuriotam/status/1103819492155686913/photo/1","photo","http://pbs.twimg.com/media/D1GN-mpXgAAPlho.jpg","https://t.co/HWYWxWt0Wr","https://twitter.com/elmercuriotam/status/1103819492155686913/photo/1",,,,"es",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/elmercuriotam/status/1103819492155686913","El Mercurio","Tamaulipas","El periódico de mayor circulación en La Ciudad y en La Región.","https://t.co/WYQDh4FHb2",FALSE,3866,883,75,135676,769,2010-08-12 16:30:22,FALSE,"https://t.co/WYQDh4FHb2","http://www.elmercurio.com.mx","es","https://pbs.twimg.com/profile_banners/177616875/1506031391","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1081914982554423297/8URBCv8__normal.jpg"
"x2838211862","x1103807303617269760",2019-03-07 23:59:03,"JPGardenHealth","QUIZ: Is Everything You Know About Washing Your Hands a Lie? #commoncold https://t.co/18Be7NSO6A https://t.co/X8dx612eOc","EdgeTheory",96,,,,FALSE,FALSE,0,0,"commoncold",,"hlty.us/5Y7k","https://t.co/18Be7NSO6A","http://hlty.us/5Y7k","http://pbs.twimg.com/media/D1GC5JkWsAIkT4E.jpg","https://t.co/X8dx612eOc","https://twitter.com/JPGardenHealth/status/1103807303617269760/photo/1","photo","http://pbs.twimg.com/media/D1GC5JkWsAIkT4E.jpg","https://t.co/X8dx612eOc","https://twitter.com/JPGardenHealth/status/1103807303617269760/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/JPGardenHealth/status/1103807303617269760","Rebecca Ingersoll","San Antonio, TX","Juice Plus+ is an affordable whole food source of the essence of 30 raw fruits, vegetables, berries and grapes in capsules and chewables, backed by research.","https://t.co/xK2Bg8BUQS",FALSE,295,288,67,6655,682,2014-10-02 16:51:32,FALSE,"https://t.co/xK2Bg8BUQS","http://gardenofhealth.net","en","https://pbs.twimg.com/profile_banners/2838211862/1461616249","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/956295892117618688/BitYQVtO_normal.jpg"
"x2205635161","x1103801285713764353",2019-03-07 23:35:08,"SLOPublicHealth","One of the eight issues in focus in SLO County’s new five-year community health improvement plan: infectious disease. See how this dedicated team is working to reduce rates of #hepatitis C, #influenza and #syphilis in SLO County: https://t.co/jid0lo7MBl https://t.co/i8A8v8yVSy","Hootsuite Inc.",253,,,,FALSE,FALSE,0,0,"hepatitis influenza syphilis",,"slohealthcounts.org/tiles/index/di…","https://t.co/jid0lo7MBl","http://www.slohealthcounts.org/tiles/index/display?alias=infectiousdisease","http://pbs.twimg.com/media/D1F9a27WwAAp8O_.jpg","https://t.co/i8A8v8yVSy","https://twitter.com/SLOPublicHealth/status/1103801285713764353/photo/1","photo","http://pbs.twimg.com/media/D1F9a27WwAAp8O_.jpg","https://t.co/i8A8v8yVSy","https://twitter.com/SLOPublicHealth/status/1103801285713764353/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/SLOPublicHealth/status/1103801285713764353","SLO Public Health","San Luis Obispo, CA","Promoting, preserving and protecting the health of SLO County residents through disease surveillance, education, health services and health policy development.","https://t.co/UQLrdrNLof",FALSE,1746,341,56,1889,1023,2013-11-20 21:30:29,TRUE,"https://t.co/UQLrdrNLof","http://www.slopublichealth.org","en","https://pbs.twimg.com/profile_banners/2205635161/1486109178","http://abs.twimg.com/images/themes/theme18/bg.gif","http://pbs.twimg.com/profile_images/827426667572326400/2ujGiB9H_normal.jpg"
"x297421499","x1103793281576681472",2019-03-07 23:03:20,"AMIIFMx","A 10 años de que la OMS nombrara a la #influenza AH1N1 como pandemia, ¿qué hemos aprendido?  Una de las mejores lecciones sin duda es aumentar la cobertura de vacunación.  https://t.co/X2d5NADOdZ https://t.co/zOi2kc0YVK","AgoraPulse Manager",195,,,,FALSE,FALSE,0,0,"influenza",,"bit.ly/2UrpZSa","https://t.co/X2d5NADOdZ","http://bit.ly/2UrpZSa","http://pbs.twimg.com/media/D1F2I0JXcAAMUF5.jpg","https://t.co/zOi2kc0YVK","https://twitter.com/AMIIFMx/status/1103793281576681472/photo/1","photo","http://pbs.twimg.com/media/D1F2I0JXcAAMUF5.jpg","https://t.co/zOi2kc0YVK","https://twitter.com/AMIIFMx/status/1103793281576681472/photo/1",,,,"es",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/AMIIFMx/status/1103793281576681472","AMIIF México","Mexico","AMIIF representa a más de 60 empresas globales con el objetivo de contribuir a mejorar la salud en México a través de la medicina de innovación.","https://t.co/OqUq6wNoBU",FALSE,4913,1153,43,11854,3604,2011-05-12 13:54:34,FALSE,"https://t.co/OqUq6wNoBU","http://www.amiif.org","es","https://pbs.twimg.com/profile_banners/297421499/1546544760","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/925855994369806336/z2FNVTZ6_normal.jpg"
"x2724814158","x1103777463262314497",2019-03-07 22:00:29,"coldQ1","Attention @ambrosia_ca shoppers Doncaster @coldQ1 is there #coldQ natural oral spray designed to help your body fight #coldandflu It provides herbs that have #antiviral #immuneenhancing #antiinflammatory action Can inactivate  #influenza A &amp; B  #swineflu #H1N1 #H3N2 #healthtip https://t.co/QrgLVAxLFr","Twitter for iPhone",281,,,,FALSE,FALSE,1,0,"coldQ coldandflu antiviral immuneenhancing antiinflammatory influenza swineflu H1N1 H3N2 healthtip",,,,,"http://pbs.twimg.com/media/D1Fnv52VAAACFbm.jpg","https://t.co/QrgLVAxLFr","https://twitter.com/coldQ1/status/1103777463262314497/photo/1","photo","http://pbs.twimg.com/media/D1Fnv52VAAACFbm.jpg","https://t.co/QrgLVAxLFr","https://twitter.com/coldQ1/status/1103777463262314497/photo/1",,"x763861866 x2724814158","ambrosia_ca coldQ1","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/coldQ1/status/1103777463262314497","cold-Q","Canada","Cold-Q™ is a #natural #oralspray #antiviral designed to attack the #coldandflu #virus Shown to inactivate the #swineflu strains #H1N1 #H3N2  #ColdQtotheResQ","https://t.co/v9alQj09K2",FALSE,499,632,34,3853,1789,2014-08-11 23:10:37,FALSE,"https://t.co/v9alQj09K2","http://www.coldq.com","en","https://pbs.twimg.com/profile_banners/2724814158/1440393117","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/636711553375473665/bmhDvLf7_normal.jpg"
"x743074070","x1103772323138678784",2019-03-07 21:40:03,"medicalbag","Antiviral agents compared for treatment of #influenza: https://t.co/Fm8gNcTowl","Hootsuite Inc.",78,,,,FALSE,FALSE,0,0,"influenza",,"bit.ly/2EJOy5T","https://t.co/Fm8gNcTowl","https://bit.ly/2EJOy5T",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/medicalbag/status/1103772323138678784","MedicalBag","New York, NY","Medicine is more than simply treating patients. It's about innovation and communication, and the Medical Bag is leading the charge.","https://t.co/sINYi0muaq",FALSE,747,1931,22,4882,259,2012-08-07 15:02:36,FALSE,"https://t.co/sINYi0muaq","http://www.medicalbag.com","en","https://pbs.twimg.com/profile_banners/743074070/1475589387","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/783304572899033088/WGA8zmMP_normal.jpg"
"x234785147","x1103769859916263424",2019-03-07 21:30:16,"prepsummit","The 2019 Preparedness Summit offers sharing sessions geared towards preparing #publichealth professionals for a possible #influenza pandemic. View the full schedule and register at https://t.co/lnsKs0EPK9. #Prep19 https://t.co/6DZzGoarJW","Hootsuite Inc.",213,,,,FALSE,FALSE,2,1,"publichealth influenza Prep19",,"preparednesssummit.org","https://t.co/lnsKs0EPK9","http://www.preparednesssummit.org","http://pbs.twimg.com/media/D1Fg1lqXcBYAzSb.jpg","https://t.co/6DZzGoarJW","https://twitter.com/prepsummit/status/1103769859916263424/photo/1","photo","http://pbs.twimg.com/media/D1Fg1lqXcBYAzSb.jpg","https://t.co/6DZzGoarJW","https://twitter.com/prepsummit/status/1103769859916263424/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/prepsummit/status/1103769859916263424","Preparedness Summit","St. Louis","The premier national conference in the field of public health preparedness. The 2019 Preparedness Summit will take place March 26-29 in St. Louis, Missouri.","https://t.co/UMJMZrdOPF",FALSE,3173,868,68,6480,571,2011-01-06 15:24:21,FALSE,"https://t.co/UMJMZrdOPF","http://preparednesssummit.org/","en","https://pbs.twimg.com/profile_banners/234785147/1524583470","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/378800000380794428/94c041d142245bf77fc9efbe7f8b648b_normal.jpeg"
"x200228792","x1103768960191754240",2019-03-07 21:26:41,"dianabacaruiz","Me dio #influenza y hoy volví a trabajar pensando que me iban a tratar como la peste y nadie se me acercaría pero esas compañeras de trabajo que tengo al parecer no le temen a la muerte #godinezamuchahonra","Twitter for iPhone",205,,,,FALSE,FALSE,0,0,"influenza godinezamuchahonra",,,,,,,,,,,,,,,"es",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/dianabacaruiz/status/1103768960191754240","dianabacr","United States","Una arquitecta que va despeinada por la vida tomando fotos y recogiendo animalitos de la calle. Eso es lo que yo soy.",,FALSE,38,87,0,24,51,2010-10-08 19:32:28,FALSE,,,"en","https://pbs.twimg.com/profile_banners/200228792/1539114626","http://abs.twimg.com/images/themes/theme2/bg.gif","http://pbs.twimg.com/profile_images/1083245540899352576/KV57gL-M_normal.jpg"
"x98975369","x1103763807673868288",2019-03-07 21:06:13,"vcchealthcare","Another flu strain is on the rise in the area. This one tends to affect seniors the most. It's not too late to get vaccinated. #flu #vcc #choosehealth #chooseprevention #vaccine #vaccinate #fluvaccine #influenza https://t.co/ZwZm8NgzpK","Twitter Web Client",211,,,,TRUE,FALSE,3,0,"flu vcc choosehealth chooseprevention vaccine vaccinate fluvaccine influenza",,"twitter.com/KellyMotadelMD…","https://t.co/ZwZm8NgzpK","https://twitter.com/KellyMotadelMD/status/1103711435035574272",,,,,,,,,,,"en","x1103711435035574272","H3N2 is increasing across San Diego county and tends to affect seniors the most. #FluKills #VaccinesWork #influenza  https://t.co/eZAuRsXLE1",2019-03-07 17:38:06,"Twitter for iPhone",3,2,"x253762301","KellyMotadelMD","Kelly Motadel, MD",890,657,3387,"San Diego, CA","CMO at VCC•Pediatrician•Patient and Physician Advocate•Medicine for the Underserved• PWDP•Mother• Wife•ideas are my own",FALSE,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/vcchealthcare/status/1103763807673868288","Vista Community Clnc","Southern California","VCC provides high-quality, affordable healthcare and education with 8 clinic sites in San Diego, Orange and Riverside https://t.co/g9P3Ak1bnS 844-308-5003.","http://t.co/CpeiZe7mS9",FALSE,925,738,41,2329,89,2009-12-23 22:41:58,FALSE,"http://t.co/CpeiZe7mS9","http://www.vistacommunityclinic.org","en","https://pbs.twimg.com/profile_banners/98975369/1437507987","http://abs.twimg.com/images/themes/theme10/bg.gif","http://pbs.twimg.com/profile_images/515513979288825857/07ZutIK7_normal.jpeg"
